group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
simple_iter,specs,,,,959375.0,ns,34
simple_iter,specs,,,,1919084.0,ns,68
simple_iter,specs,,,,2914209.0,ns,102
simple_iter,specs,,,,3983667.0,ns,136
simple_iter,specs,,,,4819000.0,ns,170
simple_iter,specs,,,,5843000.0,ns,204
simple_iter,specs,,,,7091292.0,ns,238
simple_iter,specs,,,,8120250.0,ns,272
simple_iter,specs,,,,9014416.0,ns,306
simple_iter,specs,,,,9691584.0,ns,340
simple_iter,specs,,,,10767958.0,ns,374
simple_iter,specs,,,,11791791.0,ns,408
simple_iter,specs,,,,12972916.0,ns,442
simple_iter,specs,,,,13990875.0,ns,476
simple_iter,specs,,,,14993833.0,ns,510
simple_iter,specs,,,,15982042.0,ns,544
simple_iter,specs,,,,16883083.0,ns,578
simple_iter,specs,,,,17744291.0,ns,612
simple_iter,specs,,,,19103625.0,ns,646
simple_iter,specs,,,,19903000.0,ns,680
simple_iter,specs,,,,20825625.0,ns,714
simple_iter,specs,,,,22062625.0,ns,748
simple_iter,specs,,,,23056709.0,ns,782
simple_iter,specs,,,,23910167.0,ns,816
simple_iter,specs,,,,24684250.0,ns,850
simple_iter,specs,,,,25886000.0,ns,884
simple_iter,specs,,,,26850667.0,ns,918
simple_iter,specs,,,,27650709.0,ns,952
simple_iter,specs,,,,28743209.0,ns,986
simple_iter,specs,,,,29726542.0,ns,1020
simple_iter,specs,,,,30461875.0,ns,1054
simple_iter,specs,,,,31549541.0,ns,1088
simple_iter,specs,,,,32475833.0,ns,1122
simple_iter,specs,,,,33681041.0,ns,1156
simple_iter,specs,,,,34630792.0,ns,1190
simple_iter,specs,,,,35615167.0,ns,1224
simple_iter,specs,,,,37393167.0,ns,1258
simple_iter,specs,,,,38080917.0,ns,1292
simple_iter,specs,,,,38841167.0,ns,1326
simple_iter,specs,,,,39703125.0,ns,1360
simple_iter,specs,,,,40893417.0,ns,1394
simple_iter,specs,,,,41592542.0,ns,1428
simple_iter,specs,,,,42439292.0,ns,1462
simple_iter,specs,,,,43555834.0,ns,1496
simple_iter,specs,,,,44532167.0,ns,1530
simple_iter,specs,,,,45602458.0,ns,1564
simple_iter,specs,,,,46609000.0,ns,1598
simple_iter,specs,,,,48092250.0,ns,1632
simple_iter,specs,,,,48019292.0,ns,1666
simple_iter,specs,,,,50396833.0,ns,1700
simple_iter,specs,,,,50765875.0,ns,1734
simple_iter,specs,,,,51100791.0,ns,1768
simple_iter,specs,,,,52199458.0,ns,1802
simple_iter,specs,,,,53132708.0,ns,1836
simple_iter,specs,,,,54841000.0,ns,1870
simple_iter,specs,,,,55397000.0,ns,1904
simple_iter,specs,,,,56393500.0,ns,1938
simple_iter,specs,,,,57066250.0,ns,1972
simple_iter,specs,,,,58290042.0,ns,2006
simple_iter,specs,,,,59157334.0,ns,2040
simple_iter,specs,,,,60046125.0,ns,2074
simple_iter,specs,,,,60967833.0,ns,2108
simple_iter,specs,,,,62154125.0,ns,2142
simple_iter,specs,,,,62536583.0,ns,2176
simple_iter,specs,,,,64366333.0,ns,2210
simple_iter,specs,,,,65975417.0,ns,2244
simple_iter,specs,,,,66929542.0,ns,2278
simple_iter,specs,,,,67285542.0,ns,2312
simple_iter,specs,,,,68167500.0,ns,2346
simple_iter,specs,,,,69163541.0,ns,2380
simple_iter,specs,,,,70217042.0,ns,2414
simple_iter,specs,,,,70769875.0,ns,2448
simple_iter,specs,,,,70926291.0,ns,2482
simple_iter,specs,,,,71919333.0,ns,2516
simple_iter,specs,,,,74854041.0,ns,2550
simple_iter,specs,,,,74884250.0,ns,2584
simple_iter,specs,,,,75987458.0,ns,2618
simple_iter,specs,,,,77376459.0,ns,2652
simple_iter,specs,,,,77782625.0,ns,2686
simple_iter,specs,,,,79299375.0,ns,2720
simple_iter,specs,,,,81070958.0,ns,2754
simple_iter,specs,,,,81507750.0,ns,2788
simple_iter,specs,,,,82078291.0,ns,2822
simple_iter,specs,,,,82848709.0,ns,2856
simple_iter,specs,,,,84043042.0,ns,2890
simple_iter,specs,,,,86393458.0,ns,2924
simple_iter,specs,,,,86450875.0,ns,2958
simple_iter,specs,,,,87350583.0,ns,2992
simple_iter,specs,,,,87933292.0,ns,3026
simple_iter,specs,,,,88561417.0,ns,3060
simple_iter,specs,,,,90717000.0,ns,3094
simple_iter,specs,,,,92066542.0,ns,3128
simple_iter,specs,,,,92782125.0,ns,3162
simple_iter,specs,,,,93415458.0,ns,3196
simple_iter,specs,,,,93993291.0,ns,3230
simple_iter,specs,,,,95247250.0,ns,3264
simple_iter,specs,,,,97536125.0,ns,3298
simple_iter,specs,,,,97532375.0,ns,3332
simple_iter,specs,,,,98398666.0,ns,3366
simple_iter,specs,,,,99405000.0,ns,3400
